,matricula,media,min,max,QuantDisciCursadas,quantAprovado,quantReprovado,carga_total,ano,AnoIngresso,AnosMatriculado,codigo,situacao
927,2013022920,5.057142857142858,0.7,7.3,7,4.0,3.0,420,2017.1,2013.0,4,ECT2402,APROVADO
928,2013022920,5.057142857142858,0.7,7.3,7,4.0,3.0,420,2017.1,2013.0,4,ECT2403,APROVADO
929,2013022920,5.057142857142858,0.7,7.3,7,4.0,3.0,420,2017.1,2013.0,4,ECT2303,APROVADO
930,2013022920,5.057142857142858,0.7,7.3,7,4.0,3.0,420,2017.1,2013.0,4,ECT2413,REPROVADO
931,2013022920,5.057142857142858,0.7,7.3,7,4.0,3.0,420,2017.1,2013.0,4,ECT2301,REPROVADO
932,2013022920,5.057142857142858,0.7,7.3,7,4.0,3.0,420,2017.1,2013.0,4,ECT2412,APROVADO
935,2013022976,3.96,0.5,6.9,5,2.0,3.0,240,2017.1,2013.0,4,ECT2413,APROVADO
938,2013022976,3.96,0.5,6.9,5,2.0,3.0,240,2017.1,2013.0,4,ECT2402,APROVADO
939,2013023070,4.733333333333333,0.0,7.9,6,4.0,2.0,390,2017.1,2013.0,4,ECT2411,REPROVADO
940,2013023070,4.733333333333333,0.0,7.9,6,4.0,2.0,390,2017.1,2013.0,4,ECT2307,APROVADO
941,2013023070,4.733333333333333,0.0,7.9,6,4.0,2.0,390,2017.1,2013.0,4,ECT2304,APROVADO
942,2013023070,4.733333333333333,0.0,7.9,6,4.0,2.0,390,2017.1,2013.0,4,ECT2302,REPROVADO
943,2013023070,4.733333333333333,0.0,7.9,6,4.0,2.0,390,2017.1,2013.0,4,ECT2301,REPROVADO
945,2013023113,7.375,5.6,9.3,4,4.0,0.0,330,2017.1,2013.0,4,ECT2401,APROVADO
950,2013023220,6.1499999999999995,5.3,7.4,4,4.0,0.0,240,2017.1,2013.0,4,ECT2206,APROVADO
951,2013023220,6.1499999999999995,5.3,7.4,4,4.0,0.0,240,2017.1,2013.0,4,ECT2302,APROVADO
956,2013023516,5.466666666666666,5.0,6.3,3,3.0,0.0,180,2017.1,2013.0,4,ECT2207,APROVADO
957,2013023516,5.466666666666666,5.0,6.3,3,3.0,0.0,180,2017.1,2013.0,4,ECT2401,REPROVADO
958,2013023516,5.466666666666666,5.0,6.3,3,3.0,0.0,180,2017.1,2013.0,4,ECT2413,APROVADO
959,2013023516,5.466666666666666,5.0,6.3,3,3.0,0.0,180,2017.1,2013.0,4,ECT2403,APROVADO
962,2013023525,5.9142857142857155,2.9,7.2,7,6.0,1.0,390,2017.1,2013.0,4,ECT2414,REPROVADO
963,2013023525,5.9142857142857155,2.9,7.2,7,6.0,1.0,390,2017.1,2013.0,4,ECT2301,APROVADO
964,2013023561,6.233333333333333,5.1,7.6,3,3.0,0.0,195,2017.1,2013.0,4,ECT2403,APROVADO
965,2013023561,6.233333333333333,5.1,7.6,3,3.0,0.0,195,2017.1,2013.0,4,ECT2412,APROVADO
966,2013023561,6.233333333333333,5.1,7.6,3,3.0,0.0,195,2017.1,2013.0,4,ECT2402,REPROVADO
967,2013023561,6.233333333333333,5.1,7.6,3,3.0,0.0,195,2017.1,2013.0,4,ECT2301,APROVADO
968,2013023561,6.233333333333333,5.1,7.6,3,3.0,0.0,195,2017.1,2013.0,4,ECT2416,APROVADO
975,2013023801,6.720000000000001,5.3,8.6,5,5.0,0.0,390,2017.1,2013.0,4,ECT2206,APROVADO
980,2013024184,2.9200000000000004,0.0,5.5,5,2.0,3.0,315,2017.1,2013.0,4,ECT2304,REPROVADO
981,2013024184,2.9200000000000004,0.0,5.5,5,2.0,3.0,315,2017.1,2013.0,4,ECT2301,REPROVADO
982,2013024184,2.9200000000000004,0.0,5.5,5,2.0,3.0,315,2017.1,2013.0,4,ECT2206,REPROVADO
983,2013024184,2.9200000000000004,0.0,5.5,5,2.0,3.0,315,2017.1,2013.0,4,ECT2412,REPROVADO
987,2013024200,5.76,3.6,7.5,5,4.0,1.0,300,2017.1,2013.0,4,ECT2206,APROVADO
992,2013024246,5.266666666666667,0.0,8.9,3,2.0,1.0,150,2017.1,2013.0,4,ECT2411,APROVADO
993,2013024246,5.266666666666667,0.0,8.9,3,2.0,1.0,150,2017.1,2013.0,4,ECT2413,REPROVADO
1000,2013042398,3.425,1.0,5.3,4,2.0,2.0,240,2017.1,2013.0,4,ECT2414,APROVADO
1002,2013042656,4.68,0.2,6.4,5,4.0,1.0,300,2017.1,2013.0,4,ECT2206,APROVADO
1003,2013042674,5.366666666666667,3.7,6.4,3,2.0,1.0,180,2017.1,2013.0,4,ECT2301,APROVADO
1004,2013042674,5.366666666666667,3.7,6.4,3,2.0,1.0,180,2017.1,2013.0,4,ECT2401,APROVADO
1009,2013044481,7.116666666666667,4.9,10.0,6,5.0,1.0,315,2017.1,2013.0,4,ECT2402,APROVADO
1013,2013044481,7.116666666666667,4.9,10.0,6,5.0,1.0,315,2017.1,2013.0,4,ECT2301,REPROVADO
1015,2013044481,7.116666666666667,4.9,10.0,6,5.0,1.0,315,2017.1,2013.0,4,ECT2403,APROVADO
1029,2013046510,4.533333333333334,0.0,8.0,6,4.0,2.0,330,2017.1,2013.0,4,ECT2412,REPROVADO
1033,2013046780,4.616666666666667,1.7,6.3,6,4.0,2.0,390,2017.1,2013.0,4,ECT2414,REPROVADO
1045,2013047053,3.066666666666667,1.1,5.7,3,1.0,2.0,180,2017.1,2013.0,4,ECT2303,APROVADO
1046,2013050578,3.575,0.0,6.6,4,2.0,2.0,195,2017.1,2013.0,4,ECT2416,APROVADO
1047,2013050578,3.575,0.0,6.6,4,2.0,2.0,195,2017.1,2013.0,4,ECT2302,APROVADO
1048,2013050578,3.575,0.0,6.6,4,2.0,2.0,195,2017.1,2013.0,4,ECT2204,REPROVADO
1049,2013050596,6.533333333333334,5.0,9.4,3,3.0,0.0,195,2017.1,2013.0,4,ECT2414,APROVADO
1056,2013050602,6.74,5.4,9.3,5,5.0,0.0,285,2017.1,2013.0,4,ECT2302,APROVADO
1062,2013061150,5.6,0.7,8.0,5,3.0,2.0,300,2017.1,2013.0,4,ECT2302,APROVADO
1063,2013061320,7.5249999999999995,6.8,8.1,4,4.0,0.0,240,2017.1,2013.0,4,ECT2206,APROVADO
1070,2013063262,6.3,3.4,8.3,4,3.0,1.0,240,2017.1,2013.0,4,ECT2414,APROVADO
1075,2013063324,4.539999999999999,0.0,8.0,5,3.0,2.0,300,2017.1,2013.0,4,ECT2414,APROVADO
1076,2013063324,4.539999999999999,0.0,8.0,5,3.0,2.0,300,2017.1,2013.0,4,ECT2401,APROVADO
1083,2013063333,5.05,3.4,5.9,6,5.0,1.0,375,2017.1,2013.0,4,ECT2414,REPROVADO
1086,2013063342,3.9333333333333336,0.0,6.7,3,2.0,1.0,180,2017.1,2013.0,4,ECT2302,APROVADO
1096,2013063567,7.5,6.2,9.4,4,4.0,0.0,240,2017.1,2013.0,4,ECT2413,APROVADO
1098,2013063567,7.5,6.2,9.4,4,4.0,0.0,240,2017.1,2013.0,4,ECT2414,APROVADO
1099,2013063567,7.5,6.2,9.4,4,4.0,0.0,240,2017.1,2013.0,4,ECT2403,APROVADO
1100,2013063629,7.066666666666667,5.9,7.7,3,3.0,0.0,150,2017.1,2013.0,4,ECT2411,APROVADO
1101,2013063629,7.066666666666667,5.9,7.7,3,3.0,0.0,150,2017.1,2013.0,4,ECT2303,REPROVADO
1109,2013063772,4.959999999999999,0.2,7.7,5,4.0,1.0,270,2017.1,2013.0,4,ECT2412,REPROVADO
1117,2013063905,4.4799999999999995,0.0,7.5,5,3.0,2.0,300,2017.1,2013.0,4,ECT2302,APROVADO
1120,2013064018,4.0,0.0,8.0,2,1.0,1.0,90,2017.1,2013.0,4,ECT2204,REPROVADO
1122,2013064036,3.5,2.0,5.5,3,1.0,2.0,150,2017.1,2013.0,4,ECT2203,REPROVADO
1124,2013064036,3.5,2.0,5.5,3,1.0,2.0,150,2017.1,2013.0,4,ECT2306,APROVADO
1125,2013064045,4.0,1.0,5.7,3,2.0,1.0,180,2017.1,2013.0,4,ECT2303,APROVADO
1134,2013064116,7.2,6.1,8.3,5,5.0,0.0,360,2017.1,2013.0,4,ECT2302,APROVADO
1143,2013064152,5.250000000000001,1.5,8.8,6,5.0,1.0,405,2017.1,2013.0,4,ECT2401,APROVADO
1147,2013064170,7.085714285714286,5.2,9.2,7,7.0,0.0,390,2017.1,2013.0,4,ECT2414,APROVADO
1150,2013064180,7.366666666666667,5.9,8.8,6,6.0,0.0,330,2017.1,2013.0,4,ECT2302,APROVADO
1154,2013064180,7.366666666666667,5.9,8.8,6,6.0,0.0,330,2017.1,2013.0,4,ECT2401,APROVADO
1156,2013064260,6.2,4.0,8.9,6,5.0,1.0,420,2017.1,2013.0,4,ECT2414,APROVADO
1162,2013064466,5.720000000000001,4.5,7.8,5,4.0,1.0,360,2017.1,2013.0,4,ECT2414,REPROVADO
1164,2013064466,5.720000000000001,4.5,7.8,5,4.0,1.0,360,2017.1,2013.0,4,ECT2401,APROVADO
1171,2013064813,6.583333333333333,0.0,9.5,6,4.0,2.0,270,2017.1,2013.0,4,ECT2302,APROVADO
1178,2013066658,5.05,0.7,8.3,6,3.0,3.0,360,2017.1,2013.0,4,ECT2415,REPROVADO
1182,2013066658,5.05,0.7,8.3,6,3.0,3.0,360,2017.1,2013.0,4,ECT2414,REPROVADO
1194,2013069936,7.7,6.1,8.7,6,6.0,0.0,360,2017.1,2013.0,4,ECT2302,APROVADO
1201,2013070329,2.7399999999999998,0.0,6.4,5,2.0,3.0,270,2017.1,2013.0,4,ECT2302,REPROVADO
1202,2013070329,2.7399999999999998,0.0,6.4,5,2.0,3.0,270,2017.1,2013.0,4,ECT2304,APROVADO
1203,2013070329,2.7399999999999998,0.0,6.4,5,2.0,3.0,270,2017.1,2013.0,4,ECT2201,REPROVADO
1206,2013070580,4.45,0.7,7.3,4,2.0,2.0,225,2017.1,2013.0,4,ECT2201,REPROVADO
1207,2013070580,4.45,0.7,7.3,4,2.0,2.0,225,2017.1,2013.0,4,ECT2304,REPROVADO
1208,2013070580,4.45,0.7,7.3,4,2.0,2.0,225,2017.1,2013.0,4,ECT2401,REPROVADO
1210,2013070795,6.8,6.8,6.8,1,1.0,0.0,60,2017.1,2013.0,4,ECT2206,APROVADO
1211,2013070795,6.8,6.8,6.8,1,1.0,0.0,60,2017.1,2013.0,4,ECT2411,APROVADO
1213,2013070839,4.1,0.0,6.9,5,3.0,2.0,330,2017.1,2013.0,4,ECT2401,APROVADO
1225,2013071925,3.8499999999999996,0.6,6.1,4,2.0,2.0,240,2017.1,2013.0,4,ECT2302,APROVADO
1226,2013071925,3.8499999999999996,0.6,6.1,4,2.0,2.0,240,2017.1,2013.0,4,ECT2301,REPROVADO
1227,2013071925,3.8499999999999996,0.6,6.1,4,2.0,2.0,240,2017.1,2013.0,4,ECT2403,APROVADO
1228,2013071925,3.8499999999999996,0.6,6.1,4,2.0,2.0,240,2017.1,2013.0,4,ECT2402,APROVADO
1229,2013072646,4.3,1.2,5.2,5,4.0,1.0,300,2017.1,2013.0,4,ECT2302,APROVADO
1230,2013072646,4.3,1.2,5.2,5,4.0,1.0,300,2017.1,2013.0,4,ECT2412,REPROVADO
1231,2013072646,4.3,1.2,5.2,5,4.0,1.0,300,2017.1,2013.0,4,ECT2306,APROVADO
1232,2013072646,4.3,1.2,5.2,5,4.0,1.0,300,2017.1,2013.0,4,ECT2206,APROVADO
1233,2013072646,4.3,1.2,5.2,5,4.0,1.0,300,2017.1,2013.0,4,ECT2413,REPROVADO
1234,2013072646,4.3,1.2,5.2,5,4.0,1.0,300,2017.1,2013.0,4,ECT2301,APROVADO
1240,2013072673,6.62,5.4,8.3,5,5.0,0.0,360,2017.1,2013.0,4,ECT2414,REPROVADO
1241,2013072673,6.62,5.4,8.3,5,5.0,0.0,360,2017.1,2013.0,4,ECT2302,APROVADO
1242,2013072726,3.6333333333333333,1.0,6.3,6,2.0,4.0,375,2017.1,2013.0,4,ECT2401,APROVADO
1243,2013072726,3.6333333333333333,1.0,6.3,6,2.0,4.0,375,2017.1,2013.0,4,ECT2206,APROVADO
1244,2013072726,3.6333333333333333,1.0,6.3,6,2.0,4.0,375,2017.1,2013.0,4,ECT2412,REPROVADO
1250,2013072790,5.200000000000001,0.8,7.3,5,4.0,1.0,330,2017.1,2013.0,4,ECT2414,APROVADO
1252,2013072913,3.9428571428571426,0.0,5.3,7,5.0,2.0,435,2017.1,2013.0,4,ECT2416,REPROVADO
1255,2013072913,3.9428571428571426,0.0,5.3,7,5.0,2.0,435,2017.1,2013.0,4,ECT2401,APROVADO
1261,2013072922,5.911111111111111,3.0,7.3,9,8.0,1.0,525,2017.1,2013.0,4,ECT2414,APROVADO
1267,2013072987,5.9399999999999995,5.2,7.0,5,5.0,0.0,270,2017.1,2013.0,4,ECT2206,APROVADO
1272,2013073071,5.485714285714286,0.8,8.0,7,6.0,1.0,420,2017.1,2013.0,4,ECT2414,REPROVADO
1277,2013073080,2.7250000000000005,0.5,5.4,4,1.0,3.0,240,2017.1,2013.0,4,ECT2302,APROVADO
1282,2013073302,6.783333333333332,5.0,8.6,6,6.0,0.0,330,2017.1,2013.0,4,ECT2413,APROVADO
1289,2013073330,6.5200000000000005,5.4,7.2,5,5.0,0.0,255,2017.1,2013.0,4,ECT2414,APROVADO
1294,2013073376,5.5,1.0,9.3,6,5.0,1.0,330,2017.1,2013.0,4,ECT2401,REPROVADO
1304,2013073438,5.716666666666666,3.1,7.3,6,5.0,1.0,420,2017.1,2013.0,4,ECT2414,APROVADO
1313,2013073643,4.7,2.7,7.2,6,3.0,3.0,330,2017.1,2013.0,4,ECT2302,APROVADO
1319,2013073705,4.033333333333334,0.8,8.8,6,2.0,4.0,360,2017.1,2013.0,4,ECT2412,APROVADO
1320,2013073705,4.033333333333334,0.8,8.8,6,2.0,4.0,360,2017.1,2013.0,4,ECT2413,REPROVADO
1322,2013073705,4.033333333333334,0.8,8.8,6,2.0,4.0,360,2017.1,2013.0,4,ECT2411,APROVADO
1327,2013074533,4.44,1.1,7.3,5,3.0,2.0,360,2017.1,2013.0,4,ECT2401,APROVADO
1328,2013074533,4.44,1.1,7.3,5,3.0,2.0,360,2017.1,2013.0,4,ECT2416,APROVADO
1333,2013074533,4.44,1.1,7.3,5,3.0,2.0,360,2017.1,2013.0,4,ECT2411,APROVADO
1347,2013075512,5.771428571428572,0.6,9.7,7,5.0,2.0,390,2017.1,2013.0,4,ECT2414,REPROVADO
1349,2013075512,5.771428571428572,0.6,9.7,7,5.0,2.0,390,2017.1,2013.0,4,ECT2412,APROVADO
1356,2013075915,4.699999999999999,0.8,7.7,6,4.0,2.0,330,2017.1,2013.0,4,ECT2414,REPROVADO
1363,2013077400,1.9666666666666666,0.0,5.3,3,1.0,2.0,180,2017.1,2013.0,4,ECT2206,REPROVADO
1364,2013077606,5.3,3.2,7.1,3,2.0,1.0,180,2017.1,2013.0,4,ECT2304,REPROVADO
1368,2013077606,5.3,3.2,7.1,3,2.0,1.0,180,2017.1,2013.0,4,ECT2307,APROVADO
1374,2013080719,6.000000000000001,1.1,9.4,4,3.0,1.0,210,2017.1,2013.0,4,ECT2416,APROVADO
1375,2013080719,6.000000000000001,1.1,9.4,4,3.0,1.0,210,2017.1,2013.0,4,ECT2414,APROVADO
1376,2013080719,6.000000000000001,1.1,9.4,4,3.0,1.0,210,2017.1,2013.0,4,ECT2411,APROVADO
1378,2013080719,6.000000000000001,1.1,9.4,4,3.0,1.0,210,2017.1,2013.0,4,ECT2302,APROVADO
1379,2013080764,5.4,5.0,5.8,2,2.0,0.0,120,2017.1,2013.0,4,ECT2302,APROVADO
1380,2013080764,5.4,5.0,5.8,2,2.0,0.0,120,2017.1,2013.0,4,ECT2201,APROVADO
1383,2013080764,5.4,5.0,5.8,2,2.0,0.0,120,2017.1,2013.0,4,ECT2204,REPROVADO
1398,2013081091,6.316666666666666,3.3,7.5,6,5.0,1.0,360,2017.1,2013.0,4,ECT2414,APROVADO
1400,2013081153,5.25,5.0,5.9,6,6.0,0.0,360,2017.1,2013.0,4,ECT2415,REPROVADO
1401,2013081153,5.25,5.0,5.9,6,6.0,0.0,360,2017.1,2013.0,4,ECT2413,REPROVADO
1402,2013081153,5.25,5.0,5.9,6,6.0,0.0,360,2017.1,2013.0,4,ECT2412,REPROVADO
1403,2013081153,5.25,5.0,5.9,6,6.0,0.0,360,2017.1,2013.0,4,ECT2414,REPROVADO
1405,2013081224,4.1571428571428575,1.0,7.2,7,4.0,3.0,390,2017.1,2013.0,4,ECT2413,APROVADO
1406,2013081224,4.1571428571428575,1.0,7.2,7,4.0,3.0,390,2017.1,2013.0,4,ECT2301,REPROVADO
1407,2013081224,4.1571428571428575,1.0,7.2,7,4.0,3.0,390,2017.1,2013.0,4,ECT2411,REPROVADO
1408,2013081224,4.1571428571428575,1.0,7.2,7,4.0,3.0,390,2017.1,2013.0,4,ECT2412,REPROVADO
1409,2013081224,4.1571428571428575,1.0,7.2,7,4.0,3.0,390,2017.1,2013.0,4,ECT2202,REPROVADO
1410,2013081224,4.1571428571428575,1.0,7.2,7,4.0,3.0,390,2017.1,2013.0,4,ECT2414,REPROVADO
1415,2013081289,1.9666666666666668,0.0,5.0,6,1.0,5.0,390,2017.1,2013.0,4,ECT2413,APROVADO
1425,2013081430,5.550000000000001,2.9,7.5,6,4.0,2.0,390,2017.1,2013.0,4,ECT2414,APROVADO
1426,2013081467,6.02,3.8,8.5,5,3.0,2.0,360,2017.1,2013.0,4,ECT2303,APROVADO
1428,2013081467,6.02,3.8,8.5,5,3.0,2.0,360,2017.1,2013.0,4,ECT2414,APROVADO
1430,2013081467,6.02,3.8,8.5,5,3.0,2.0,360,2017.1,2013.0,4,ECT2401,APROVADO
1436,2013084852,5.266666666666667,2.7,8.3,6,4.0,2.0,375,2017.1,2013.0,4,ECT2413,REPROVADO
1437,2013084852,5.266666666666667,2.7,8.3,6,4.0,2.0,375,2017.1,2013.0,4,ECT2401,APROVADO
1439,2013084852,5.266666666666667,2.7,8.3,6,4.0,2.0,375,2017.1,2013.0,4,ECT2411,REPROVADO
1440,2013090241,6.2,5.2,6.8,5,5.0,0.0,300,2017.1,2013.0,4,ECT2302,APROVADO
1441,2013090241,6.2,5.2,6.8,5,5.0,0.0,300,2017.1,2013.0,4,ECT2413,APROVADO
1446,2013090250,3.8,0.6,9.0,5,2.0,3.0,360,2017.1,2013.0,4,ECT2401,APROVADO
1448,2013090250,3.8,0.6,9.0,5,2.0,3.0,360,2017.1,2013.0,4,ECT2413,REPROVADO
1449,2013090250,3.8,0.6,9.0,5,2.0,3.0,360,2017.1,2013.0,4,ECT2412,REPROVADO
1450,2013090484,4.7,1.0,7.7,5,3.0,2.0,300,2017.1,2013.0,4,ECT2415,REPROVADO
1466,2013090608,2.275,0.2,6.0,4,1.0,3.0,240,2017.1,2013.0,4,ECT2206,APROVADO
1470,2013090626,6.7,5.9,7.4,6,6.0,0.0,375,2017.1,2013.0,4,ECT2412,REPROVADO
1471,2013090626,6.7,5.9,7.4,6,6.0,0.0,375,2017.1,2013.0,4,ECT2414,REPROVADO
1473,2013090626,6.7,5.9,7.4,6,6.0,0.0,375,2017.1,2013.0,4,ECT2413,REPROVADO
1474,2013090635,6.757142857142857,6.1,7.9,7,7.0,0.0,420,2017.1,2013.0,4,ECT2401,APROVADO
1475,2013090635,6.757142857142857,6.1,7.9,7,7.0,0.0,420,2017.1,2013.0,4,ECT2413,REPROVADO
1476,2013090635,6.757142857142857,6.1,7.9,7,7.0,0.0,420,2017.1,2013.0,4,ECT2414,APROVADO
1477,2013090635,6.757142857142857,6.1,7.9,7,7.0,0.0,420,2017.1,2013.0,4,ECT2403,APROVADO
1480,2013090644,5.26,3.0,7.4,5,4.0,1.0,315,2017.1,2013.0,4,ECT2414,REPROVADO
1493,2013090680,4.8374999999999995,0.2,6.3,8,7.0,1.0,450,2017.1,2013.0,4,ECT2414,REPROVADO
1497,2013090680,4.8374999999999995,0.2,6.3,8,7.0,1.0,450,2017.1,2013.0,4,ECT2412,REPROVADO
1498,2013090680,4.8374999999999995,0.2,6.3,8,7.0,1.0,450,2017.1,2013.0,4,ECT2401,REPROVADO
1500,2013090831,3.0833333333333335,0.0,7.5,6,2.0,4.0,420,2017.1,2013.0,4,ECT2206,APROVADO
1505,2013090831,3.0833333333333335,0.0,7.5,6,2.0,4.0,420,2017.1,2013.0,4,ECT2411,REPROVADO
1506,2013090831,3.0833333333333335,0.0,7.5,6,2.0,4.0,420,2017.1,2013.0,4,ECT2207,APROVADO
1507,2013090930,3.3000000000000003,0.2,5.9,3,1.0,2.0,120,2017.1,2013.0,4,ECT2307,APROVADO
1508,2013090930,3.3000000000000003,0.2,5.9,3,1.0,2.0,120,2017.1,2013.0,4,ECT2402,REPROVADO
1513,2013091015,4.425,1.4,6.2,4,2.0,2.0,240,2017.1,2013.0,4,ECT2412,REPROVADO
1515,2013091015,4.425,1.4,6.2,4,2.0,2.0,240,2017.1,2013.0,4,ECT2402,REPROVADO
1516,2013091015,4.425,1.4,6.2,4,2.0,2.0,240,2017.1,2013.0,4,ECT2304,APROVADO
1517,2013091051,5.6,5.6,5.6,2,2.0,0.0,120,2017.1,2013.0,4,ECT2304,APROVADO
1525,2013091140,3.3600000000000003,0.0,6.9,5,2.0,3.0,240,2017.1,2013.0,4,ECT2302,REPROVADO
1526,2013091140,3.3600000000000003,0.0,6.9,5,2.0,3.0,240,2017.1,2013.0,4,ECT2206,APROVADO
1529,2013091230,5.56,3.3,7.2,5,4.0,1.0,255,2017.1,2013.0,4,ECT2402,APROVADO
1530,2013091230,5.56,3.3,7.2,5,4.0,1.0,255,2017.1,2013.0,4,ECT2403,APROVADO
1531,2013091230,5.56,3.3,7.2,5,4.0,1.0,255,2017.1,2013.0,4,ECT2412,APROVADO
1532,2013091230,5.56,3.3,7.2,5,4.0,1.0,255,2017.1,2013.0,4,ECT2413,APROVADO
1533,2013091230,5.56,3.3,7.2,5,4.0,1.0,255,2017.1,2013.0,4,ECT2411,APROVADO
1537,2013091285,3.0,0.0,6.0,2,1.0,1.0,120,2017.1,2013.0,4,ECT2206,APROVADO
1539,2013091285,3.0,0.0,6.0,2,1.0,1.0,120,2017.1,2013.0,4,ECT2302,APROVADO
1545,2013091632,7.1,3.8,8.7,7,6.0,1.0,345,2017.1,2013.0,4,ECT2401,APROVADO
1546,2013091632,7.1,3.8,8.7,7,6.0,1.0,345,2017.1,2013.0,4,ECT2206,APROVADO
1552,2014000024,5.9399999999999995,0.8,7.7,5,4.0,1.0,270,2017.1,2014.0,3,ECT2413,REPROVADO
1553,2014000024,5.9399999999999995,0.8,7.7,5,4.0,1.0,270,2017.1,2014.0,3,ECT2414,REPROVADO
1560,2014019803,6.6800000000000015,5.5,9.2,5,5.0,0.0,300,2017.1,2014.0,3,ECT2412,REPROVADO
1563,2014019803,6.6800000000000015,5.5,9.2,5,5.0,0.0,300,2017.1,2014.0,3,ECT2304,APROVADO
1564,2014019803,6.6800000000000015,5.5,9.2,5,5.0,0.0,300,2017.1,2014.0,3,ECT2307,APROVADO
1569,2014024868,5.6,0.7,8.7,5,3.0,2.0,300,2017.1,2014.0,3,ECT2415,REPROVADO
1577,2014025186,5.857142857142857,0.2,7.9,7,6.0,1.0,390,2017.1,2014.0,3,ECT2414,APROVADO
1586,2014025328,4.9,1.1,7.1,4,3.0,1.0,210,2017.1,2014.0,3,ECT2304,REPROVADO
1588,2014025328,4.9,1.1,7.1,4,3.0,1.0,210,2017.1,2014.0,3,ECT2201,REPROVADO
1590,2014025444,6.985714285714286,5.6,8.9,7,7.0,0.0,360,2017.1,2014.0,3,ECT2414,APROVADO
1594,2014025542,5.2,0.6,6.7,6,5.0,1.0,420,2017.1,2014.0,3,ECT2302,APROVADO
1601,2014025865,5.54,1.6,9.0,5,3.0,2.0,285,2017.1,2014.0,3,ECT2414,REPROVADO
1625,2014026423,4.15,0.0,7.4,10,5.0,5.0,555,2017.1,2014.0,3,ECT2413,REPROVADO
1626,2014026423,4.15,0.0,7.4,10,5.0,5.0,555,2017.1,2014.0,3,ECT2402,REPROVADO
1627,2014026423,4.15,0.0,7.4,10,5.0,5.0,555,2017.1,2014.0,3,ECT2411,REPROVADO
1630,2014026540,3.625,0.6,5.6,4,2.0,2.0,240,2017.1,2014.0,3,ECT2414,APROVADO
1635,2014026648,6.6499999999999995,5.2,7.8,6,6.0,0.0,420,2017.1,2014.0,3,ECT2413,APROVADO
1643,2014026675,3.733333333333333,0.3,8.0,6,3.0,3.0,375,2017.1,2014.0,3,ECT2206,APROVADO
1656,2014026960,5.779999999999999,2.2,7.4,5,4.0,1.0,270,2017.1,2014.0,3,ECT2414,APROVADO
1661,2014027091,4.26,0.6,8.3,5,3.0,2.0,315,2017.1,2014.0,3,ECT2413,REPROVADO
1662,2014027091,4.26,0.6,8.3,5,3.0,2.0,315,2017.1,2014.0,3,ECT2411,APROVADO
1663,2014027091,4.26,0.6,8.3,5,3.0,2.0,315,2017.1,2014.0,3,ECT2412,REPROVADO
1664,2014027091,4.26,0.6,8.3,5,3.0,2.0,315,2017.1,2014.0,3,ECT2301,APROVADO
1665,2014027091,4.26,0.6,8.3,5,3.0,2.0,315,2017.1,2014.0,3,ECT2414,REPROVADO
1667,2014027171,6.714285714285714,5.3,8.8,7,7.0,0.0,405,2017.1,2014.0,3,ECT2413,APROVADO
1670,2014027171,6.714285714285714,5.3,8.8,7,7.0,0.0,405,2017.1,2014.0,3,ECT2414,APROVADO
1673,2014027171,6.714285714285714,5.3,8.8,7,7.0,0.0,405,2017.1,2014.0,3,ECT2206,APROVADO
1675,2014027190,8.457142857142857,7.9,9.9,7,7.0,0.0,300,2017.1,2014.0,3,ECT2302,APROVADO
1677,2014027190,8.457142857142857,7.9,9.9,7,7.0,0.0,300,2017.1,2014.0,3,ECT2206,APROVADO
1680,2014027270,6.885714285714285,0.7,9.1,7,6.0,1.0,420,2017.1,2014.0,3,ECT2413,APROVADO
1688,2014027430,6.65,4.2,9.1,2,1.0,1.0,90,2017.1,2014.0,3,ECT2413,APROVADO
1697,2014027663,6.033333333333332,4.5,8.0,6,5.0,1.0,360,2017.1,2014.0,3,ECT2414,APROVADO
1709,2014028160,4.64,3.1,6.7,5,3.0,2.0,360,2017.1,2014.0,3,ECT2206,APROVADO
1710,2014028160,4.64,3.1,6.7,5,3.0,2.0,360,2017.1,2014.0,3,ECT2414,REPROVADO
1711,2014028160,4.64,3.1,6.7,5,3.0,2.0,360,2017.1,2014.0,3,ECT2412,REPROVADO
1713,2014028160,4.64,3.1,6.7,5,3.0,2.0,360,2017.1,2014.0,3,ECT2416,APROVADO
1714,2014028160,4.64,3.1,6.7,5,3.0,2.0,360,2017.1,2014.0,3,ECT2302,REPROVADO
1717,2014028268,5.300000000000001,5.0,5.8,4,4.0,0.0,255,2017.1,2014.0,3,ECT2414,REPROVADO
1723,2014028366,8.26,6.8,9.2,5,5.0,0.0,300,2017.1,2014.0,3,ECT2414,APROVADO
1727,2014028393,4.816666666666666,2.0,7.3,6,3.0,3.0,360,2017.1,2014.0,3,ECT2414,APROVADO
1741,2014029354,6.133333333333333,2.4,9.0,6,4.0,2.0,360,2017.1,2014.0,3,ECT2414,APROVADO
1742,2014029461,4.314285714285714,0.5,8.0,7,5.0,2.0,420,2017.1,2014.0,3,ECT2413,REPROVADO
1744,2014029461,4.314285714285714,0.5,8.0,7,5.0,2.0,420,2017.1,2014.0,3,ECT2412,REPROVADO
1745,2014029461,4.314285714285714,0.5,8.0,7,5.0,2.0,420,2017.1,2014.0,3,ECT2414,APROVADO
1754,2014038522,5.96,4.3,8.0,5,4.0,1.0,315,2017.1,2014.0,3,ECT2401,APROVADO
